,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
4,4.0,6.0,0.0,1.0,SEA,Punt,-29.0,"4,6",75.0
0,1.0,10.0,0.0,1.0,SF,Punt,-32.0,"1,10",82.0
1,2.0,10.0,0.0,1.0,SF,Punt,-32.0,"2,10",82.0
2,3.0,9.0,0.0,1.0,SF,Punt,-32.0,"3,9",81.0
4,4.0,9.0,0.0,1.0,SF,Punt,-32.0,"4,9",81.0
0,1.0,10.0,1.0,1.0,SEA,Field Goal,-20.0,"1,10",70.0
1,2.0,15.0,1.0,1.0,SEA,Field Goal,-20.0,"2,15",75.0
2,1.0,10.0,1.0,1.0,SEA,Field Goal,-20.0,"1,10",58.0
3,1.0,15.0,1.0,1.0,SEA,Field Goal,-20.0,"1,15",63.0
4,2.0,14.0,1.0,1.0,SEA,Field Goal,-20.0,"2,14",62.0
5,3.0,1.0,1.0,1.0,SEA,Field Goal,-20.0,"3,1",49.0
6,1.0,10.0,1.0,1.0,SEA,Field Goal,-20.0,"1,10",47.0
7,1.0,10.0,0.0,1.0,SEA,Field Goal,-20.0,"1,10",26.0
8,2.0,9.0,0.0,1.0,SEA,Field Goal,-20.0,"2,9",25.0
9,3.0,2.0,0.0,1.0,SEA,Field Goal,-20.0,"3,2",18.0
10,4.0,2.0,0.0,1.0,SEA,Field Goal,-20.0,"4,2",18.0
1,1.0,10.0,1.0,1.0,SF,Punt,-30.0,"1,10",80.0
2,2.0,1.0,1.0,1.0,SF,Punt,-30.0,"2,1",71.0
3,3.0,1.0,1.0,1.0,SF,Punt,-30.0,"3,1",71.0
4,1.0,10.0,1.0,1.0,SF,Punt,-30.0,"1,10",58.0
5,1.0,10.0,0.0,1.0,SF,Punt,-30.0,"1,10",47.0
6,2.0,17.0,0.0,1.0,SF,Punt,-30.0,"2,17",54.0
7,3.0,17.0,0.0,1.0,SF,Punt,-30.0,"3,17",54.0
8,4.0,8.0,0.0,1.0,SF,Punt,-30.0,"4,8",45.0
0,1.0,10.0,0.0,1.0,SEA,Punt,-46.0,"1,10",96.0
1,2.0,9.0,0.0,1.0,SEA,Punt,-46.0,"2,9",95.0
2,3.0,7.0,0.0,1.0,SEA,Punt,-46.0,"3,7",93.0
3,4.0,7.0,0.0,1.0,SEA,Punt,-46.0,"4,7",93.0
0,1.0,10.0,1.0,1.0,SF,Field Goal,7.0,"1,10",43.0
1,1.0,10.0,0.0,1.0,SF,Field Goal,7.0,"1,10",28.0
2,2.0,10.0,0.0,1.0,SF,Field Goal,7.0,"2,10",28.0
3,3.0,10.0,0.0,1.0,SF,Field Goal,7.0,"3,10",28.0
4,4.0,7.0,0.0,1.0,SF,Field Goal,7.0,"4,7",25.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",70.0
2,2.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"2,10",70.0
3,3.0,6.0,1.0,1.0,SEA,Touchdown,-20.0,"3,6",66.0
4,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",59.0
6,2.0,3.0,1.0,1.0,SEA,Touchdown,-20.0,"2,3",52.0
7,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",46.0
8,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",33.0
9,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",18.0
11,1.0,4.0,1.0,1.0,SEA,Touchdown,-20.0,"1,4",4.0
12,2.0,4.0,1.0,1.0,SEA,Touchdown,-20.0,"2,4",4.0
13,3.0,1.0,1.0,1.0,SEA,Touchdown,-20.0,"3,1",1.0
15,3.0,1.0,1.0,1.0,SEA,Touchdown,-20.0,"3,1",1.0
1,1.0,10.0,0.0,1.0,SF,End of Half,-33.0,"1,10",83.0
1,1.0,10.0,1.0,1.0,SF,Touchdown,-30.0,"1,10",80.0
1,1.0,10.0,0.0,1.0,SEA,Punt,-30.0,"1,10",80.0
2,2.0,12.0,0.0,1.0,SEA,Punt,-30.0,"2,12",82.0
3,3.0,6.0,0.0,1.0,SEA,Punt,-30.0,"3,6",76.0
4,4.0,6.0,0.0,1.0,SEA,Punt,-30.0,"4,6",76.0
0,1.0,10.0,0.0,1.0,SF,Punt,-24.0,"1,10",74.0
1,2.0,5.0,0.0,1.0,SF,Punt,-24.0,"2,5",69.0
2,3.0,5.0,0.0,1.0,SF,Punt,-24.0,"3,5",69.0
3,4.0,2.0,0.0,1.0,SF,Punt,-24.0,"4,2",66.0
0,1.0,10.0,1.0,1.0,SEA,Punt,-19.0,"1,10",69.0
1,2.0,8.0,1.0,1.0,SEA,Punt,-19.0,"2,8",67.0
2,1.0,10.0,1.0,1.0,SEA,Punt,-19.0,"1,10",58.0
3,1.0,15.0,1.0,1.0,SEA,Punt,-19.0,"1,15",63.0
4,2.0,15.0,1.0,1.0,SEA,Punt,-19.0,"2,15",63.0
5,1.0,10.0,0.0,1.0,SEA,Punt,-19.0,"1,10",44.0
6,2.0,10.0,0.0,1.0,SEA,Punt,-19.0,"2,10",44.0
7,3.0,28.0,0.0,1.0,SEA,Punt,-19.0,"3,28",62.0
8,4.0,22.0,0.0,1.0,SEA,Punt,-19.0,"4,22",56.0
0,1.0,10.0,1.0,1.0,SF,Punt,-49.0,"1,10",99.0
1,2.0,9.0,1.0,1.0,SF,Punt,-49.0,"2,9",98.0
2,2.0,10.0,1.0,1.0,SF,Punt,-49.0,"2,10",99.0
3,3.0,10.0,1.0,1.0,SF,Punt,-49.0,"3,10",99.0
4,1.0,10.0,1.0,1.0,SF,Punt,-49.0,"1,10",88.0
5,1.0,10.0,0.0,1.0,SF,Punt,-49.0,"1,10",71.0
6,2.0,9.0,0.0,1.0,SF,Punt,-49.0,"2,9",70.0
7,3.0,22.0,0.0,1.0,SF,Punt,-49.0,"3,22",83.0
8,4.0,22.0,0.0,1.0,SF,Punt,-49.0,"4,22",83.0
0,1.0,10.0,1.0,1.0,SEA,Interception,-3.0,"1,10",53.0
1,1.0,10.0,0.0,1.0,SEA,Interception,-3.0,"1,10",35.0
2,2.0,10.0,0.0,1.0,SEA,Interception,-3.0,"2,10",35.0
3,2.0,20.0,0.0,1.0,SEA,Interception,-3.0,"2,20",45.0
0,1.0,10.0,1.0,1.0,SF,Field Goal,-38.0,"1,10",88.0
1,2.0,9.0,1.0,1.0,SF,Field Goal,-38.0,"2,9",87.0
3,3.0,4.0,1.0,1.0,SF,Field Goal,-38.0,"3,4",82.0
4,1.0,10.0,1.0,1.0,SF,Field Goal,-38.0,"1,10",77.0
5,2.0,10.0,1.0,1.0,SF,Field Goal,-38.0,"2,10",77.0
6,3.0,13.0,1.0,1.0,SF,Field Goal,-38.0,"3,13",80.0
7,1.0,10.0,1.0,1.0,SF,Field Goal,-38.0,"1,10",66.0
8,1.0,10.0,1.0,1.0,SF,Field Goal,-38.0,"1,10",55.0
9,2.0,3.0,1.0,1.0,SF,Field Goal,-38.0,"2,3",48.0
10,1.0,10.0,1.0,1.0,SF,Field Goal,-38.0,"1,10",45.0
11,2.0,4.0,1.0,1.0,SF,Field Goal,-38.0,"2,4",39.0
12,3.0,2.0,1.0,1.0,SF,Field Goal,-38.0,"3,2",37.0
13,3.0,12.0,1.0,1.0,SF,Field Goal,-38.0,"3,12",47.0
14,1.0,10.0,0.0,1.0,SF,Field Goal,-38.0,"1,10",21.0
15,2.0,9.0,0.0,1.0,SF,Field Goal,-38.0,"2,9",20.0
16,2.0,19.0,0.0,1.0,SF,Field Goal,-38.0,"2,19",30.0
18,3.0,10.0,0.0,1.0,SF,Field Goal,-38.0,"3,10",21.0
19,4.0,10.0,0.0,1.0,SF,Field Goal,-38.0,"4,10",21.0
1,1.0,10.0,0.0,1.0,SEA,Punt,-38.0,"1,10",88.0
2,2.0,8.0,0.0,1.0,SEA,Punt,-38.0,"2,8",86.0
3,3.0,3.0,0.0,1.0,SEA,Punt,-38.0,"3,3",81.0
4,4.0,3.0,0.0,1.0,SEA,Punt,-38.0,"4,3",81.0
0,1.0,10.0,0.0,1.0,SF,Punt,-24.0,"1,10",74.0
2,2.0,7.0,0.0,1.0,SF,Punt,-24.0,"2,7",71.0
4,3.0,7.0,0.0,1.0,SF,Punt,-24.0,"3,7",71.0
6,4.0,5.0,0.0,1.0,SF,Punt,-24.0,"4,5",69.0
0,1.0,10.0,1.0,1.0,SEA,Downs,-20.0,"1,10",70.0
1,2.0,4.0,1.0,1.0,SEA,Downs,-20.0,"2,4",64.0
2,1.0,10.0,1.0,1.0,SEA,Downs,-20.0,"1,10",59.0
3,2.0,18.0,1.0,1.0,SEA,Downs,-20.0,"2,18",67.0
4,3.0,14.0,1.0,1.0,SEA,Downs,-20.0,"3,14",63.0
5,4.0,13.0,1.0,1.0,SEA,Downs,-20.0,"4,13",62.0
6,1.0,10.0,1.0,1.0,SEA,Downs,-20.0,"1,10",40.0
7,2.0,5.0,1.0,1.0,SEA,Downs,-20.0,"2,5",35.0
8,1.0,10.0,1.0,1.0,SEA,Downs,-20.0,"1,10",25.0
9,2.0,1.0,1.0,1.0,SEA,Downs,-20.0,"2,1",16.0
10,1.0,10.0,0.0,1.0,SEA,Downs,-20.0,"1,10",13.0
11,2.0,10.0,0.0,1.0,SEA,Downs,-20.0,"2,10",13.0
12,3.0,10.0,0.0,1.0,SEA,Downs,-20.0,"3,10",13.0
13,4.0,10.0,0.0,1.0,SEA,Downs,-20.0,"4,10",13.0
14,4.0,15.0,0.0,1.0,SEA,Downs,-20.0,"4,15",18.0
0,1.0,10.0,0.0,1.0,SF,Punt,-32.0,"1,10",82.0
2,2.0,3.0,0.0,1.0,SF,Punt,-32.0,"2,3",75.0
3,3.0,3.0,0.0,1.0,SF,Punt,-32.0,"3,3",75.0
5,4.0,2.0,0.0,1.0,SF,Punt,-32.0,"4,2",74.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-21.0,"1,10",71.0
2,2.0,8.0,0.0,1.0,CHI,Punt,-21.0,"2,8",69.0
3,3.0,6.0,0.0,1.0,CHI,Punt,-21.0,"3,6",67.0
4,4.0,6.0,0.0,1.0,CHI,Punt,-21.0,"4,6",67.0
0,1.0,10.0,1.0,1.0,PIT,Touchdown,-42.0,"1,10",92.0
1,2.0,5.0,1.0,1.0,PIT,Touchdown,-42.0,"2,5",87.0
2,1.0,10.0,1.0,1.0,PIT,Touchdown,-42.0,"1,10",81.0
3,2.0,10.0,1.0,1.0,PIT,Touchdown,-42.0,"2,10",81.0
4,3.0,12.0,1.0,1.0,PIT,Touchdown,-42.0,"3,12",83.0
5,1.0,10.0,1.0,1.0,PIT,Touchdown,-42.0,"1,10",59.0
6,1.0,10.0,1.0,1.0,PIT,Touchdown,-42.0,"1,10",44.0
7,1.0,10.0,1.0,1.0,PIT,Touchdown,-42.0,"1,10",25.0
8,2.0,7.0,1.0,1.0,PIT,Touchdown,-42.0,"2,7",22.0
9,1.0,9.0,1.0,1.0,PIT,Touchdown,-42.0,"1,9",9.0
11,2.0,7.0,1.0,1.0,PIT,Touchdown,-42.0,"2,7",7.0
12,3.0,4.0,1.0,1.0,PIT,Touchdown,-42.0,"3,4",4.0
13,4.0,1.0,1.0,1.0,PIT,Touchdown,-42.0,"4,1",1.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-20.0,"1,10",70.0
2,2.0,4.0,0.0,1.0,CHI,Punt,-20.0,"2,4",64.0
3,3.0,3.0,0.0,1.0,CHI,Punt,-20.0,"3,3",63.0
4,4.0,3.0,0.0,1.0,CHI,Punt,-20.0,"4,3",63.0
0,1.0,10.0,1.0,1.0,PIT,Interception,-40.0,"1,10",90.0
1,2.0,11.0,1.0,1.0,PIT,Interception,-40.0,"2,11",91.0
2,1.0,10.0,1.0,1.0,PIT,Interception,-40.0,"1,10",79.0
3,2.0,1.0,1.0,1.0,PIT,Interception,-40.0,"2,1",70.0
4,1.0,10.0,1.0,1.0,PIT,Interception,-40.0,"1,10",58.0
6,2.0,15.0,1.0,1.0,PIT,Interception,-40.0,"2,15",63.0
7,3.0,11.0,1.0,1.0,PIT,Interception,-40.0,"3,11",59.0
8,1.0,10.0,0.0,1.0,PIT,Interception,-40.0,"1,10",38.0
0,1.0,10.0,1.0,1.0,CHI,Punt,-41.0,"1,10",91.0
1,1.0,10.0,1.0,1.0,CHI,Punt,-41.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,CHI,Punt,-41.0,"2,10",80.0
3,3.0,3.0,1.0,1.0,CHI,Punt,-41.0,"3,3",73.0
4,1.0,10.0,1.0,1.0,CHI,Punt,-41.0,"1,10",60.0
5,1.0,20.0,0.0,1.0,CHI,Punt,-41.0,"1,20",70.0
6,2.0,15.0,0.0,1.0,CHI,Punt,-41.0,"2,15",65.0
7,3.0,9.0,0.0,1.0,CHI,Punt,-41.0,"3,9",59.0
8,4.0,9.0,0.0,1.0,CHI,Punt,-41.0,"4,9",59.0
0,1.0,10.0,1.0,1.0,PIT,Punt,-28.0,"1,10",78.0
1,2.0,7.0,1.0,1.0,PIT,Punt,-28.0,"2,7",75.0
3,3.0,3.0,1.0,1.0,PIT,Punt,-28.0,"3,3",71.0
4,1.0,10.0,0.0,1.0,PIT,Punt,-28.0,"1,10",61.0
5,2.0,10.0,0.0,1.0,PIT,Punt,-28.0,"2,10",61.0
6,3.0,10.0,0.0,1.0,PIT,Punt,-28.0,"3,10",61.0
7,3.0,15.0,0.0,1.0,PIT,Punt,-28.0,"3,15",66.0
8,3.0,10.0,0.0,1.0,PIT,Punt,-28.0,"3,10",61.0
9,4.0,10.0,0.0,1.0,PIT,Punt,-28.0,"4,10",61.0
0,1.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"1,10",97.0
1,1.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"1,10",82.0
2,2.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"2,10",82.0
3,1.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"1,10",67.0
4,1.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"1,10",45.0
6,2.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"2,10",45.0
7,3.0,3.0,1.0,1.0,CHI,Touchdown,-47.0,"3,3",38.0
8,1.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"1,10",33.0
9,2.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"2,10",33.0
10,1.0,10.0,1.0,1.0,CHI,Touchdown,-47.0,"1,10",17.0
11,2.0,3.0,1.0,1.0,CHI,Touchdown,-47.0,"2,3",10.0
13,3.0,3.0,1.0,1.0,CHI,Touchdown,-47.0,"3,3",10.0
14,1.0,6.0,1.0,1.0,CHI,Touchdown,-47.0,"1,6",6.0
15,2.0,5.0,1.0,1.0,CHI,Touchdown,-47.0,"2,5",5.0
17,3.0,6.0,1.0,1.0,CHI,Touchdown,-47.0,"3,6",6.0
1,1.0,10.0,0.0,1.0,PIT,End of Half,-16.0,"1,10",66.0
1,1.0,10.0,0.0,1.0,PIT,Punt,-30.0,"1,10",80.0
2,2.0,10.0,0.0,1.0,PIT,Punt,-30.0,"2,10",80.0
3,3.0,10.0,0.0,1.0,PIT,Punt,-30.0,"3,10",80.0
4,4.0,10.0,0.0,1.0,PIT,Punt,-30.0,"4,10",80.0
0,1.0,10.0,0.0,1.0,CHI,Punt,-15.0,"1,10",65.0
1,2.0,10.0,0.0,1.0,CHI,Punt,-15.0,"2,10",65.0
2,3.0,8.0,0.0,1.0,CHI,Punt,-15.0,"3,8",63.0
3,4.0,18.0,0.0,1.0,CHI,Punt,-15.0,"4,18",73.0
0,1.0,10.0,1.0,1.0,PIT,Punt,-29.0,"1,10",79.0
1,2.0,8.0,1.0,1.0,PIT,Punt,-29.0,"2,8",77.0
2,3.0,8.0,1.0,1.0,PIT,Punt,-29.0,"3,8",77.0
3,1.0,10.0,0.0,1.0,PIT,Punt,-29.0,"1,10",69.0
4,2.0,10.0,0.0,1.0,PIT,Punt,-29.0,"2,10",69.0
5,3.0,1.0,0.0,1.0,PIT,Punt,-29.0,"3,1",60.0
6,4.0,10.0,0.0,1.0,PIT,Punt,-29.0,"4,10",69.0
0,1.0,10.0,1.0,1.0,CHI,Punt,-27.0,"1,10",77.0
1,2.0,3.0,1.0,1.0,CHI,Punt,-27.0,"2,3",70.0
2,2.0,8.0,1.0,1.0,CHI,Punt,-27.0,"2,8",75.0
3,3.0,8.0,1.0,1.0,CHI,Punt,-27.0,"3,8",75.0
4,3.0,13.0,1.0,1.0,CHI,Punt,-27.0,"3,13",80.0
5,1.0,10.0,0.0,1.0,CHI,Punt,-27.0,"1,10",65.0
6,2.0,10.0,0.0,1.0,CHI,Punt,-27.0,"2,10",65.0
7,3.0,5.0,0.0,1.0,CHI,Punt,-27.0,"3,5",60.0
8,4.0,5.0,0.0,1.0,CHI,Punt,-27.0,"4,5",60.0
0,1.0,10.0,1.0,1.0,PIT,Touchdown,-19.0,"1,10",69.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-19.0,"1,10",56.0
2,1.0,10.0,1.0,1.0,PIT,Touchdown,-19.0,"1,10",41.0
4,1.0,2.0,1.0,1.0,PIT,Touchdown,-19.0,"1,2",2.0
1,1.0,10.0,1.0,1.0,CHI,Punt,-37.0,"1,10",87.0
2,2.0,1.0,1.0,1.0,CHI,Punt,-37.0,"2,1",78.0
3,1.0,10.0,0.0,1.0,CHI,Punt,-37.0,"1,10",75.0
4,2.0,14.0,0.0,1.0,CHI,Punt,-37.0,"2,14",79.0
5,3.0,13.0,0.0,1.0,CHI,Punt,-37.0,"3,13",78.0
6,4.0,8.0,0.0,1.0,CHI,Punt,-37.0,"4,8",73.0
0,1.0,10.0,1.0,1.0,PIT,Missed FG,-13.0,"1,10",63.0
1,1.0,10.0,1.0,1.0,PIT,Missed FG,-13.0,"1,10",50.0
2,2.0,9.0,1.0,1.0,PIT,Missed FG,-13.0,"2,9",49.0
3,3.0,9.0,1.0,1.0,PIT,Missed FG,-13.0,"3,9",49.0
5,1.0,10.0,1.0,1.0,PIT,Missed FG,-13.0,"1,10",26.0
6,2.0,4.0,1.0,1.0,PIT,Missed FG,-13.0,"2,4",20.0
7,1.0,10.0,0.0,1.0,PIT,Missed FG,-13.0,"1,10",13.0
8,2.0,7.0,0.0,1.0,PIT,Missed FG,-13.0,"2,7",10.0
9,3.0,8.0,0.0,1.0,PIT,Missed FG,-13.0,"3,8",11.0
10,4.0,17.0,0.0,1.0,PIT,Missed FG,-13.0,"4,17",20.0
0,1.0,10.0,1.0,1.0,CHI,Touchdown,-22.0,"1,10",72.0
1,2.0,3.0,1.0,1.0,CHI,Touchdown,-22.0,"2,3",65.0
2,3.0,3.0,1.0,1.0,CHI,Touchdown,-22.0,"3,3",65.0
3,1.0,10.0,1.0,1.0,CHI,Touchdown,-22.0,"1,10",52.0
4,1.0,10.0,1.0,1.0,CHI,Touchdown,-22.0,"1,10",23.0
5,2.0,2.0,1.0,1.0,CHI,Touchdown,-22.0,"2,2",15.0
6,1.0,9.0,1.0,1.0,CHI,Touchdown,-22.0,"1,9",9.0
7,2.0,9.0,1.0,1.0,CHI,Touchdown,-22.0,"2,9",9.0
8,3.0,7.0,1.0,1.0,CHI,Touchdown,-22.0,"3,7",7.0
2,1.0,10.0,1.0,1.0,PIT,Missed FG,-21.0,"1,10",71.0
3,2.0,6.0,1.0,1.0,PIT,Missed FG,-21.0,"2,6",67.0
4,1.0,10.0,1.0,1.0,PIT,Missed FG,-21.0,"1,10",58.0
5,1.0,10.0,1.0,1.0,PIT,Missed FG,-21.0,"1,10",43.0
6,2.0,10.0,1.0,1.0,PIT,Missed FG,-21.0,"2,10",43.0
7,2.0,5.0,1.0,1.0,PIT,Missed FG,-21.0,"2,5",38.0
9,3.0,5.0,1.0,1.0,PIT,Missed FG,-21.0,"3,5",38.0
10,1.0,10.0,0.0,1.0,PIT,Missed FG,-21.0,"1,10",33.0
12,2.0,12.0,0.0,1.0,PIT,Missed FG,-21.0,"2,12",35.0
13,3.0,2.0,0.0,1.0,PIT,Missed FG,-21.0,"3,2",25.0
14,4.0,2.0,0.0,1.0,PIT,Missed FG,-21.0,"4,2",25.0
0,1.0,10.0,1.0,1.0,CHI,Field Goal,-17.0,"1,10",67.0
1,1.0,10.0,1.0,1.0,CHI,Field Goal,-17.0,"1,10",45.0
2,2.0,5.0,1.0,1.0,CHI,Field Goal,-17.0,"2,5",40.0
4,3.0,4.0,1.0,1.0,CHI,Field Goal,-17.0,"3,4",39.0
5,1.0,10.0,0.0,1.0,CHI,Field Goal,-17.0,"1,10",34.0
7,2.0,6.0,0.0,1.0,CHI,Field Goal,-17.0,"2,6",30.0
9,3.0,3.0,0.0,1.0,CHI,Field Goal,-17.0,"3,3",27.0
11,4.0,2.0,0.0,1.0,CHI,Field Goal,-17.0,"4,2",26.0
0,1.0,10.0,1.0,1.0,CLE,Field Goal,28.0,"1,10",22.0
1,2.0,10.0,1.0,1.0,CLE,Field Goal,28.0,"2,10",22.0
2,3.0,9.0,1.0,1.0,CLE,Field Goal,28.0,"3,9",21.0
3,1.0,7.0,0.0,1.0,CLE,Field Goal,28.0,"1,7",7.0
4,2.0,6.0,0.0,1.0,CLE,Field Goal,28.0,"2,6",6.0
5,3.0,4.0,0.0,1.0,CLE,Field Goal,28.0,"3,4",4.0
6,4.0,4.0,0.0,1.0,CLE,Field Goal,28.0,"4,4",4.0
1,1.0,10.0,1.0,1.0,DEN,Punt,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,DEN,Punt,-30.0,"1,10",55.0
3,1.0,15.0,1.0,1.0,DEN,Punt,-30.0,"1,15",60.0
4,2.0,15.0,1.0,1.0,DEN,Punt,-30.0,"2,15",60.0
5,3.0,19.0,1.0,1.0,DEN,Punt,-30.0,"3,19",64.0
6,1.0,10.0,0.0,1.0,DEN,Punt,-30.0,"1,10",59.0
7,2.0,8.0,0.0,1.0,DEN,Punt,-30.0,"2,8",57.0
8,3.0,8.0,0.0,1.0,DEN,Punt,-30.0,"3,8",57.0
9,4.0,8.0,0.0,1.0,DEN,Punt,-30.0,"4,8",57.0
0,1.0,10.0,0.0,1.0,CLE,Fumble,-38.0,"1,10",88.0
1,2.0,10.0,0.0,1.0,CLE,Fumble,-38.0,"2,10",88.0
2,3.0,9.0,0.0,1.0,CLE,Fumble,-38.0,"3,9",87.0
0,1.0,9.0,1.0,1.0,DEN,Touchdown,41.0,"1,9",9.0
1,2.0,5.0,1.0,1.0,DEN,Touchdown,41.0,"2,5",5.0
3,3.0,2.0,1.0,1.0,DEN,Touchdown,41.0,"3,2",2.0
1,1.0,10.0,1.0,1.0,CLE,Field Goal,-30.0,"1,10",80.0
2,2.0,7.0,1.0,1.0,CLE,Field Goal,-30.0,"2,7",77.0
3,1.0,10.0,1.0,1.0,CLE,Field Goal,-30.0,"1,10",65.0
4,2.0,5.0,1.0,1.0,CLE,Field Goal,-30.0,"2,5",60.0
5,3.0,2.0,1.0,1.0,CLE,Field Goal,-30.0,"3,2",57.0
6,1.0,10.0,1.0,1.0,CLE,Field Goal,-30.0,"1,10",55.0
7,2.0,9.0,1.0,1.0,CLE,Field Goal,-30.0,"2,9",54.0
8,1.0,10.0,0.0,1.0,CLE,Field Goal,-30.0,"1,10",34.0
9,2.0,8.0,0.0,1.0,CLE,Field Goal,-30.0,"2,8",32.0
10,3.0,6.0,0.0,1.0,CLE,Field Goal,-30.0,"3,6",30.0
11,4.0,5.0,0.0,1.0,CLE,Field Goal,-30.0,"4,5",29.0
1,1.0,10.0,1.0,1.0,DEN,Field Goal,-31.0,"1,10",81.0
2,1.0,10.0,1.0,1.0,DEN,Field Goal,-31.0,"1,10",70.0
3,2.0,8.0,1.0,1.0,DEN,Field Goal,-31.0,"2,8",68.0
5,3.0,5.0,1.0,1.0,DEN,Field Goal,-31.0,"3,5",65.0
6,1.0,10.0,1.0,1.0,DEN,Field Goal,-31.0,"1,10",28.0
7,2.0,5.0,1.0,1.0,DEN,Field Goal,-31.0,"2,5",23.0
8,1.0,10.0,1.0,1.0,DEN,Field Goal,-31.0,"1,10",16.0
9,2.0,8.0,1.0,1.0,DEN,Field Goal,-31.0,"2,8",14.0
10,3.0,8.0,1.0,1.0,DEN,Field Goal,-31.0,"3,8",14.0
11,1.0,5.0,0.0,1.0,DEN,Field Goal,-31.0,"1,5",5.0
13,2.0,5.0,0.0,1.0,DEN,Field Goal,-31.0,"2,5",5.0
14,3.0,5.0,0.0,1.0,DEN,Field Goal,-31.0,"3,5",5.0
15,4.0,5.0,0.0,1.0,DEN,Field Goal,-31.0,"4,5",5.0
1,1.0,10.0,1.0,1.0,CLE,Punt,-32.0,"1,10",82.0
2,2.0,4.0,1.0,1.0,CLE,Punt,-32.0,"2,4",76.0
3,1.0,10.0,1.0,1.0,CLE,Punt,-32.0,"1,10",71.0
4,2.0,5.0,1.0,1.0,CLE,Punt,-32.0,"2,5",66.0
5,1.0,10.0,0.0,1.0,CLE,Punt,-32.0,"1,10",47.0
6,2.0,10.0,0.0,1.0,CLE,Punt,-32.0,"2,10",47.0
7,3.0,11.0,0.0,1.0,CLE,Punt,-32.0,"3,11",48.0
8,4.0,6.0,0.0,1.0,CLE,Punt,-32.0,"4,6",43.0
0,1.0,10.0,1.0,1.0,DEN,Punt,-30.0,"1,10",80.0
1,1.0,10.0,0.0,1.0,DEN,Punt,-30.0,"1,10",68.0
2,2.0,12.0,0.0,1.0,DEN,Punt,-30.0,"2,12",70.0
3,3.0,12.0,0.0,1.0,DEN,Punt,-30.0,"3,12",70.0
4,4.0,12.0,0.0,1.0,DEN,Punt,-30.0,"4,12",70.0
0,1.0,10.0,0.0,1.0,CLE,Punt,-20.0,"1,10",70.0
1,2.0,9.0,0.0,1.0,CLE,Punt,-20.0,"2,9",69.0
2,3.0,1.0,0.0,1.0,CLE,Punt,-20.0,"3,1",61.0
3,4.0,1.0,0.0,1.0,CLE,Punt,-20.0,"4,1",61.0
0,1.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"1,10",94.0
1,2.0,6.0,1.0,1.0,DEN,Missed FG,-44.0,"2,6",90.0
2,3.0,1.0,1.0,1.0,DEN,Missed FG,-44.0,"3,1",85.0
3,1.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"1,10",84.0
5,2.0,6.0,1.0,1.0,DEN,Missed FG,-44.0,"2,6",80.0
6,3.0,6.0,1.0,1.0,DEN,Missed FG,-44.0,"3,6",80.0
7,1.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"1,10",69.0
8,2.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"2,10",69.0
9,3.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"3,10",69.0
10,1.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"1,10",51.0
11,2.0,8.0,1.0,1.0,DEN,Missed FG,-44.0,"2,8",49.0
12,1.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"1,10",31.0
13,2.0,10.0,1.0,1.0,DEN,Missed FG,-44.0,"2,10",31.0
14,1.0,10.0,0.0,1.0,DEN,Missed FG,-44.0,"1,10",21.0
15,2.0,10.0,0.0,1.0,DEN,Missed FG,-44.0,"2,10",21.0
16,3.0,10.0,0.0,1.0,DEN,Missed FG,-44.0,"3,10",21.0
17,4.0,10.0,0.0,1.0,DEN,Missed FG,-44.0,"4,10",21.0
0,1.0,10.0,0.0,1.0,CLE,End of Half,-21.0,"1,10",71.0
1,1.0,10.0,0.0,1.0,CLE,Fumble,-27.0,"1,10",77.0
2,2.0,12.0,0.0,1.0,CLE,Fumble,-27.0,"2,12",79.0
3,3.0,9.0,0.0,1.0,CLE,Fumble,-27.0,"3,9",76.0
0,1.0,10.0,1.0,1.0,DEN,Field Goal,12.0,"1,10",38.0
