,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
5,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",37.0
6,2.0,5.0,1.0,1.0,BAL,Touchdown,-42.0,"2,5",32.0
7,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",26.0
8,2.0,4.0,1.0,1.0,BAL,Touchdown,-42.0,"2,4",20.0
9,3.0,4.0,1.0,1.0,BAL,Touchdown,-42.0,"3,4",20.0
1,1.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"1,10",81.0
2,2.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"2,10",81.0
3,1.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"1,10",69.0
4,1.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"1,10",64.0
6,2.0,6.0,1.0,1.0,NE,Touchdown,-31.0,"2,6",60.0
7,3.0,6.0,1.0,1.0,NE,Touchdown,-31.0,"3,6",60.0
8,1.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"1,10",51.0
9,1.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"1,10",46.0
10,1.0,10.0,1.0,1.0,NE,Touchdown,-31.0,"1,10",35.0
12,1.0,7.0,1.0,1.0,NE,Touchdown,-31.0,"1,7",7.0
14,2.0,7.0,1.0,1.0,NE,Touchdown,-31.0,"2,7",7.0
1,1.0,10.0,1.0,1.0,BAL,Touchdown,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,BAL,Touchdown,-30.0,"1,10",65.0
3,2.0,8.0,1.0,1.0,BAL,Touchdown,-30.0,"2,8",63.0
4,1.0,10.0,1.0,1.0,BAL,Touchdown,-30.0,"1,10",58.0
5,2.0,6.0,1.0,1.0,BAL,Touchdown,-30.0,"2,6",54.0
6,3.0,2.0,1.0,1.0,BAL,Touchdown,-30.0,"3,2",50.0
7,1.0,10.0,1.0,1.0,BAL,Touchdown,-30.0,"1,10",39.0
8,2.0,10.0,1.0,1.0,BAL,Touchdown,-30.0,"2,10",39.0
9,1.0,7.0,1.0,1.0,BAL,Touchdown,-30.0,"1,7",7.0
1,1.0,10.0,1.0,1.0,NE,Touchdown,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,NE,Touchdown,-30.0,"1,10",69.0
3,2.0,5.0,1.0,1.0,NE,Touchdown,-30.0,"2,5",64.0
4,3.0,5.0,1.0,1.0,NE,Touchdown,-30.0,"3,5",64.0
5,1.0,10.0,1.0,1.0,NE,Touchdown,-30.0,"1,10",53.0
6,2.0,7.0,1.0,1.0,NE,Touchdown,-30.0,"2,7",50.0
7,3.0,6.0,1.0,1.0,NE,Touchdown,-30.0,"3,6",49.0
8,1.0,10.0,1.0,1.0,NE,Touchdown,-30.0,"1,10",39.0
9,1.0,10.0,1.0,1.0,NE,Touchdown,-30.0,"1,10",21.0
10,2.0,7.0,1.0,1.0,NE,Touchdown,-30.0,"2,7",18.0
11,1.0,9.0,1.0,1.0,NE,Touchdown,-30.0,"1,9",9.0
12,2.0,3.0,1.0,1.0,NE,Touchdown,-30.0,"2,3",3.0
1,1.0,10.0,1.0,1.0,BAL,Punt,-30.0,"1,10",80.0
2,1.0,15.0,1.0,1.0,BAL,Punt,-30.0,"1,15",85.0
3,2.0,15.0,1.0,1.0,BAL,Punt,-30.0,"2,15",85.0
4,1.0,10.0,0.0,1.0,BAL,Punt,-30.0,"1,10",47.0
5,2.0,5.0,0.0,1.0,BAL,Punt,-30.0,"2,5",42.0
6,2.0,15.0,0.0,1.0,BAL,Punt,-30.0,"2,15",52.0
7,3.0,15.0,0.0,1.0,BAL,Punt,-30.0,"3,15",52.0
8,4.0,15.0,0.0,1.0,BAL,Punt,-30.0,"4,15",52.0
9,4.0,10.0,0.0,1.0,BAL,Punt,-30.0,"4,10",47.0
0,1.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"1,10",68.0
2,2.0,11.0,1.0,1.0,NE,Field Goal,-30.0,"2,11",69.0
3,3.0,1.0,1.0,1.0,NE,Field Goal,-30.0,"3,1",59.0
4,1.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"1,10",55.0
5,1.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"1,10",45.0
6,1.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"1,10",40.0
7,2.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"2,10",40.0
8,3.0,3.0,1.0,1.0,NE,Field Goal,-30.0,"3,3",33.0
9,1.0,10.0,1.0,1.0,NE,Field Goal,-30.0,"1,10",18.0
10,1.0,4.0,0.0,1.0,NE,Field Goal,-30.0,"1,4",4.0
11,2.0,8.0,0.0,1.0,NE,Field Goal,-30.0,"2,8",8.0
12,3.0,8.0,0.0,1.0,NE,Field Goal,-30.0,"3,8",8.0
13,4.0,2.0,0.0,1.0,NE,Field Goal,-30.0,"4,2",2.0
1,1.0,10.0,1.0,1.0,BAL,Downs,-30.0,"1,10",80.0
2,2.0,5.0,1.0,1.0,BAL,Downs,-30.0,"2,5",75.0
3,1.0,10.0,1.0,1.0,BAL,Downs,-30.0,"1,10",66.0
4,2.0,10.0,1.0,1.0,BAL,Downs,-30.0,"2,10",66.0
5,1.0,10.0,0.0,1.0,BAL,Downs,-30.0,"1,10",42.0
6,2.0,9.0,0.0,1.0,BAL,Downs,-30.0,"2,9",41.0
7,3.0,3.0,0.0,1.0,BAL,Downs,-30.0,"3,3",35.0
8,4.0,1.0,0.0,1.0,BAL,Downs,-30.0,"4,1",33.0
0,1.0,10.0,1.0,1.0,NE,Punt,-16.0,"1,10",66.0
1,1.0,10.0,1.0,1.0,NE,Punt,-16.0,"1,10",53.0
2,2.0,8.0,1.0,1.0,NE,Punt,-16.0,"2,8",51.0
3,1.0,10.0,0.0,1.0,NE,Punt,-16.0,"1,10",40.0
4,2.0,14.0,0.0,1.0,NE,Punt,-16.0,"2,14",44.0
5,3.0,14.0,0.0,1.0,NE,Punt,-16.0,"3,14",44.0
6,4.0,14.0,0.0,1.0,NE,Punt,-16.0,"4,14",44.0
0,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",92.0
1,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",80.0
2,1.0,20.0,1.0,1.0,BAL,Touchdown,-42.0,"1,20",90.0
3,2.0,14.0,1.0,1.0,BAL,Touchdown,-42.0,"2,14",84.0
4,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",79.0
5,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",58.0
6,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",42.0
7,2.0,5.0,1.0,1.0,BAL,Touchdown,-42.0,"2,5",37.0
8,1.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"1,10",10.0
9,2.0,10.0,1.0,1.0,BAL,Touchdown,-42.0,"2,10",10.0
10,1.0,5.0,1.0,1.0,BAL,Touchdown,-42.0,"1,5",5.0
1,1.0,10.0,1.0,1.0,NE,Punt,-30.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,NE,Punt,-30.0,"2,10",80.0
3,1.0,10.0,1.0,1.0,NE,Punt,-30.0,"1,10",69.0
4,2.0,9.0,1.0,1.0,NE,Punt,-30.0,"2,9",68.0
5,3.0,9.0,1.0,1.0,NE,Punt,-30.0,"3,9",68.0
6,1.0,10.0,1.0,1.0,NE,Punt,-30.0,"1,10",63.0
7,1.0,10.0,0.0,1.0,NE,Punt,-30.0,"1,10",45.0
10,2.0,9.0,0.0,1.0,NE,Punt,-30.0,"2,9",44.0
12,3.0,16.0,0.0,1.0,NE,Punt,-30.0,"3,16",51.0
13,4.0,16.0,0.0,1.0,NE,Punt,-30.0,"4,16",51.0
1,1.0,10.0,0.0,1.0,SEA,Punt,-30.0,"1,10",80.0
2,2.0,6.0,0.0,1.0,SEA,Punt,-30.0,"2,6",76.0
3,3.0,2.0,0.0,1.0,SEA,Punt,-30.0,"3,2",72.0
4,3.0,7.0,0.0,1.0,SEA,Punt,-30.0,"3,7",77.0
5,4.0,7.0,0.0,1.0,SEA,Punt,-30.0,"4,7",77.0
0,1.0,10.0,1.0,1.0,GB,Punt,-15.0,"1,10",65.0
1,1.0,10.0,0.0,1.0,GB,Punt,-15.0,"1,10",49.0
2,2.0,10.0,0.0,1.0,GB,Punt,-15.0,"2,10",49.0
3,3.0,10.0,0.0,1.0,GB,Punt,-15.0,"3,10",49.0
4,4.0,13.0,0.0,1.0,GB,Punt,-15.0,"4,13",52.0
0,1.0,10.0,1.0,1.0,SEA,Punt,-41.0,"1,10",91.0
1,2.0,2.0,1.0,1.0,SEA,Punt,-41.0,"2,2",83.0
2,1.0,10.0,1.0,1.0,SEA,Punt,-41.0,"1,10",73.0
3,2.0,1.0,1.0,1.0,SEA,Punt,-41.0,"2,1",64.0
4,1.0,10.0,1.0,1.0,SEA,Punt,-41.0,"1,10",56.0
5,1.0,15.0,1.0,1.0,SEA,Punt,-41.0,"1,15",61.0
6,2.0,9.0,1.0,1.0,SEA,Punt,-41.0,"2,9",55.0
7,1.0,10.0,0.0,1.0,SEA,Punt,-41.0,"1,10",50.0
8,2.0,10.0,0.0,1.0,SEA,Punt,-41.0,"2,10",50.0
9,3.0,4.0,0.0,1.0,SEA,Punt,-41.0,"3,4",44.0
10,4.0,4.0,0.0,1.0,SEA,Punt,-41.0,"4,4",44.0
0,1.0,10.0,1.0,1.0,GB,Punt,-49.0,"1,10",99.0
1,2.0,10.0,1.0,1.0,GB,Punt,-49.0,"2,10",99.0
2,1.0,10.0,1.0,1.0,GB,Punt,-49.0,"1,10",88.0
3,2.0,4.0,1.0,1.0,GB,Punt,-49.0,"2,4",82.0
5,3.0,10.0,1.0,1.0,GB,Punt,-49.0,"3,10",88.0
6,3.0,5.0,1.0,1.0,GB,Punt,-49.0,"3,5",83.0
7,1.0,10.0,1.0,1.0,GB,Punt,-49.0,"1,10",76.0
8,1.0,20.0,0.0,1.0,GB,Punt,-49.0,"1,20",86.0
9,2.0,20.0,0.0,1.0,GB,Punt,-49.0,"2,20",86.0
10,3.0,26.0,0.0,1.0,GB,Punt,-49.0,"3,26",92.0
11,4.0,13.0,0.0,1.0,GB,Punt,-49.0,"4,13",79.0
12,4.0,18.0,0.0,1.0,GB,Punt,-49.0,"4,18",84.0
0,1.0,10.0,0.0,1.0,SEA,Punt,-14.0,"1,10",64.0
1,2.0,8.0,0.0,1.0,SEA,Punt,-14.0,"2,8",62.0
2,3.0,7.0,0.0,1.0,SEA,Punt,-14.0,"3,7",61.0
3,4.0,7.0,0.0,1.0,SEA,Punt,-14.0,"4,7",61.0
0,1.0,10.0,0.0,1.0,GB,Punt,-13.0,"1,10",63.0
1,2.0,2.0,0.0,1.0,GB,Punt,-13.0,"2,2",55.0
2,3.0,1.0,0.0,1.0,GB,Punt,-13.0,"3,1",54.0
3,4.0,7.0,0.0,1.0,GB,Punt,-13.0,"4,7",60.0
0,1.0,10.0,0.0,1.0,SEA,Punt,-33.0,"1,10",83.0
1,2.0,5.0,0.0,1.0,SEA,Punt,-33.0,"2,5",78.0
2,3.0,5.0,0.0,1.0,SEA,Punt,-33.0,"3,5",78.0
3,4.0,5.0,0.0,1.0,SEA,Punt,-33.0,"4,5",78.0
0,1.0,10.0,1.0,1.0,GB,Punt,-39.0,"1,10",89.0
1,1.0,10.0,1.0,1.0,GB,Punt,-39.0,"1,10",69.0
2,1.0,10.0,0.0,1.0,GB,Punt,-39.0,"1,10",56.0
3,2.0,6.0,0.0,1.0,GB,Punt,-39.0,"2,6",52.0
4,3.0,6.0,0.0,1.0,GB,Punt,-39.0,"3,6",52.0
5,4.0,12.0,0.0,1.0,GB,Punt,-39.0,"4,12",58.0
0,1.0,10.0,1.0,1.0,SEA,Touchdown,-23.0,"1,10",73.0
1,1.0,20.0,1.0,1.0,SEA,Touchdown,-23.0,"1,20",83.0
2,1.0,15.0,1.0,1.0,SEA,Touchdown,-23.0,"1,15",78.0
3,2.0,7.0,1.0,1.0,SEA,Touchdown,-23.0,"2,7",70.0
4,3.0,4.0,1.0,1.0,SEA,Touchdown,-23.0,"3,4",67.0
5,1.0,10.0,1.0,1.0,SEA,Touchdown,-23.0,"1,10",60.0
6,1.0,10.0,1.0,1.0,SEA,Touchdown,-23.0,"1,10",41.0
1,1.0,10.0,1.0,1.0,GB,Punt,-26.0,"1,10",76.0
2,2.0,5.0,1.0,1.0,GB,Punt,-26.0,"2,5",71.0
3,3.0,6.0,1.0,1.0,GB,Punt,-26.0,"3,6",72.0
4,1.0,10.0,1.0,1.0,GB,Punt,-26.0,"1,10",58.0
5,1.0,10.0,1.0,1.0,GB,Punt,-26.0,"1,10",47.0
6,1.0,20.0,0.0,1.0,GB,Punt,-26.0,"1,20",57.0
8,2.0,27.0,0.0,1.0,GB,Punt,-26.0,"2,27",64.0
9,3.0,28.0,0.0,1.0,GB,Punt,-26.0,"3,28",65.0
11,4.0,19.0,0.0,1.0,GB,Punt,-26.0,"4,19",56.0
0,1.0,10.0,1.0,1.0,SEA,End of Half,-49.0,"1,10",99.0
2,2.0,6.0,1.0,1.0,SEA,End of Half,-49.0,"2,6",95.0
3,3.0,6.0,1.0,1.0,SEA,End of Half,-49.0,"3,6",95.0
5,1.0,10.0,0.0,1.0,SEA,End of Half,-49.0,"1,10",86.0
6,2.0,4.0,0.0,1.0,SEA,End of Half,-49.0,"2,4",80.0
1,1.0,10.0,1.0,1.0,GB,Field Goal,-30.0,"1,10",80.0
2,2.0,4.0,1.0,1.0,GB,Field Goal,-30.0,"2,4",74.0
3,1.0,10.0,1.0,1.0,GB,Field Goal,-30.0,"1,10",66.0
4,2.0,10.0,1.0,1.0,GB,Field Goal,-30.0,"2,10",66.0
5,3.0,4.0,1.0,1.0,GB,Field Goal,-30.0,"3,4",60.0
6,1.0,10.0,1.0,1.0,GB,Field Goal,-30.0,"1,10",55.0
7,2.0,1.0,1.0,1.0,GB,Field Goal,-30.0,"2,1",46.0
8,1.0,10.0,1.0,1.0,GB,Field Goal,-30.0,"1,10",43.0
9,1.0,10.0,1.0,1.0,GB,Field Goal,-30.0,"1,10",28.0
10,2.0,7.0,1.0,1.0,GB,Field Goal,-30.0,"2,7",25.0
11,3.0,2.0,1.0,1.0,GB,Field Goal,-30.0,"3,2",20.0
12,1.0,10.0,0.0,1.0,GB,Field Goal,-30.0,"1,10",15.0
13,2.0,11.0,0.0,1.0,GB,Field Goal,-30.0,"2,11",16.0
14,3.0,5.0,0.0,1.0,GB,Field Goal,-30.0,"3,5",10.0
15,4.0,5.0,0.0,1.0,GB,Field Goal,-30.0,"4,5",10.0
1,1.0,10.0,1.0,1.0,SEA,Punt,-8.0,"1,10",58.0
2,1.0,15.0,0.0,1.0,SEA,Punt,-8.0,"1,15",63.0
3,2.0,13.0,0.0,1.0,SEA,Punt,-8.0,"2,13",61.0
4,3.0,32.0,0.0,1.0,SEA,Punt,-8.0,"3,32",80.0
5,3.0,37.0,0.0,1.0,SEA,Punt,-8.0,"3,37",85.0
6,4.0,26.0,0.0,1.0,SEA,Punt,-8.0,"4,26",74.0
0,1.0,10.0,1.0,1.0,GB,Field Goal,-38.0,"1,10",88.0
1,2.0,5.0,1.0,1.0,GB,Field Goal,-38.0,"2,5",83.0
2,3.0,5.0,1.0,1.0,GB,Field Goal,-38.0,"3,5",83.0
3,1.0,10.0,1.0,1.0,GB,Field Goal,-38.0,"1,10",52.0
4,2.0,1.0,1.0,1.0,GB,Field Goal,-38.0,"2,1",43.0
6,1.0,10.0,1.0,1.0,GB,Field Goal,-38.0,"1,10",39.0
7,2.0,7.0,1.0,1.0,GB,Field Goal,-38.0,"2,7",36.0
8,3.0,5.0,1.0,1.0,GB,Field Goal,-38.0,"3,5",34.0
9,1.0,10.0,0.0,1.0,GB,Field Goal,-38.0,"1,10",29.0
10,2.0,3.0,0.0,1.0,GB,Field Goal,-38.0,"2,3",22.0
11,3.0,3.0,0.0,1.0,GB,Field Goal,-38.0,"3,3",22.0
12,4.0,3.0,0.0,1.0,GB,Field Goal,-38.0,"4,3",22.0
1,1.0,10.0,0.0,1.0,SEA,Punt,-33.0,"1,10",83.0
2,2.0,7.0,0.0,1.0,SEA,Punt,-33.0,"2,7",80.0
4,3.0,5.0,0.0,1.0,SEA,Punt,-33.0,"3,5",78.0
5,4.0,5.0,0.0,1.0,SEA,Punt,-33.0,"4,5",78.0
0,1.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"1,10",81.0
1,2.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"2,10",81.0
2,3.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"3,10",81.0
3,1.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"1,10",68.0
4,2.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"2,10",68.0
5,3.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"3,10",68.0
6,1.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"1,10",55.0
7,2.0,13.0,1.0,1.0,GB,Touchdown,-31.0,"2,13",58.0
8,3.0,2.0,1.0,1.0,GB,Touchdown,-31.0,"3,2",47.0
9,1.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"1,10",39.0
10,2.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"2,10",39.0
11,1.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"1,10",27.0
12,2.0,4.0,1.0,1.0,GB,Touchdown,-31.0,"2,4",21.0
13,1.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"1,10",11.0
14,2.0,10.0,1.0,1.0,GB,Touchdown,-31.0,"2,10",11.0
15,3.0,1.0,1.0,1.0,GB,Touchdown,-31.0,"3,1",2.0
16,1.0,1.0,1.0,1.0,GB,Touchdown,-31.0,"1,1",1.0
1,1.0,10.0,1.0,1.0,SEA,Downs,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,SEA,Downs,-30.0,"1,10",65.0
3,2.0,4.0,1.0,1.0,SEA,Downs,-30.0,"2,4",59.0
4,1.0,10.0,1.0,1.0,SEA,Downs,-30.0,"1,10",54.0
5,1.0,10.0,1.0,1.0,SEA,Downs,-30.0,"1,10",42.0
6,1.0,20.0,1.0,1.0,SEA,Downs,-30.0,"1,20",52.0
7,1.0,25.0,1.0,1.0,SEA,Downs,-30.0,"1,25",57.0
8,1.0,10.0,1.0,1.0,SEA,Downs,-30.0,"1,10",25.0
9,2.0,2.0,1.0,1.0,SEA,Downs,-30.0,"2,2",17.0
10,3.0,1.0,1.0,1.0,SEA,Downs,-30.0,"3,1",16.0
11,4.0,2.0,1.0,1.0,SEA,Downs,-30.0,"4,2",17.0
12,1.0,10.0,0.0,1.0,SEA,Downs,-30.0,"1,10",14.0
13,2.0,6.0,0.0,1.0,SEA,Downs,-30.0,"2,6",10.0
14,3.0,6.0,0.0,1.0,SEA,Downs,-30.0,"3,6",10.0
16,4.0,3.0,0.0,1.0,SEA,Downs,-30.0,"4,3",7.0
0,1.0,10.0,0.0,1.0,GB,Punt,-43.0,"1,10",93.0
2,2.0,15.0,0.0,1.0,GB,Punt,-43.0,"2,15",98.0
4,3.0,15.0,0.0,1.0,GB,Punt,-43.0,"3,15",98.0
6,4.0,13.0,0.0,1.0,GB,Punt,-43.0,"4,13",96.0
1,1.0,10.0,1.0,1.0,CLE,Punt,-30.0,"1,10",80.0
2,2.0,3.0,1.0,1.0,CLE,Punt,-30.0,"2,3",73.0
3,1.0,10.0,0.0,1.0,CLE,Punt,-30.0,"1,10",66.0
4,2.0,10.0,0.0,1.0,CLE,Punt,-30.0,"2,10",66.0
5,3.0,7.0,0.0,1.0,CLE,Punt,-30.0,"3,7",63.0
6,4.0,7.0,0.0,1.0,CLE,Punt,-30.0,"4,7",63.0
0,1.0,10.0,1.0,1.0,BAL,Punt,-20.0,"1,10",70.0
1,2.0,10.0,1.0,1.0,BAL,Punt,-20.0,"2,10",70.0
2,1.0,10.0,1.0,1.0,BAL,Punt,-20.0,"1,10",60.0
3,1.0,10.0,0.0,1.0,BAL,Punt,-20.0,"1,10",55.0
4,2.0,10.0,0.0,1.0,BAL,Punt,-20.0,"2,10",55.0
5,3.0,2.0,0.0,1.0,BAL,Punt,-20.0,"3,2",47.0
6,4.0,2.0,0.0,1.0,BAL,Punt,-20.0,"4,2",47.0
0,1.0,10.0,1.0,1.0,CLE,Punt,-30.0,"1,10",80.0
1,2.0,8.0,1.0,1.0,CLE,Punt,-30.0,"2,8",78.0
2,3.0,5.0,1.0,1.0,CLE,Punt,-30.0,"3,5",75.0
3,1.0,10.0,0.0,1.0,CLE,Punt,-30.0,"1,10",66.0
4,2.0,12.0,0.0,1.0,CLE,Punt,-30.0,"2,12",68.0
5,3.0,12.0,0.0,1.0,CLE,Punt,-30.0,"3,12",68.0
6,4.0,12.0,0.0,1.0,CLE,Punt,-30.0,"4,12",68.0
0,1.0,10.0,0.0,1.0,BAL,Punt,-26.0,"1,10",76.0
1,2.0,10.0,0.0,1.0,BAL,Punt,-26.0,"2,10",76.0
2,2.0,15.0,0.0,1.0,BAL,Punt,-26.0,"2,15",81.0
3,3.0,17.0,0.0,1.0,BAL,Punt,-26.0,"3,17",83.0
4,3.0,22.0,0.0,1.0,BAL,Punt,-26.0,"3,22",88.0
5,4.0,14.0,0.0,1.0,BAL,Punt,-26.0,"4,14",80.0
0,1.0,10.0,1.0,1.0,BAL,Interception,10.0,"1,10",40.0
1,2.0,8.0,1.0,1.0,BAL,Interception,10.0,"2,8",38.0
2,1.0,10.0,1.0,1.0,BAL,Interception,10.0,"1,10",29.0
3,1.0,10.0,0.0,1.0,BAL,Interception,10.0,"1,10",17.0
4,2.0,3.0,0.0,1.0,BAL,Interception,10.0,"2,3",10.0
0,1.0,10.0,1.0,1.0,CLE,Punt,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,CLE,Punt,-30.0,"1,10",62.0
2,1.0,20.0,0.0,1.0,CLE,Punt,-30.0,"1,20",72.0
3,2.0,20.0,0.0,1.0,CLE,Punt,-30.0,"2,20",72.0
4,3.0,17.0,0.0,1.0,CLE,Punt,-30.0,"3,17",69.0
5,4.0,15.0,0.0,1.0,CLE,Punt,-30.0,"4,15",67.0
0,1.0,10.0,1.0,1.0,BAL,Touchdown,-35.0,"1,10",85.0
1,2.0,10.0,1.0,1.0,BAL,Touchdown,-35.0,"2,10",85.0
2,3.0,7.0,1.0,1.0,BAL,Touchdown,-35.0,"3,7",82.0
3,1.0,10.0,1.0,1.0,BAL,Touchdown,-35.0,"1,10",43.0
4,1.0,9.0,1.0,1.0,BAL,Touchdown,-35.0,"1,9",9.0
5,1.0,14.0,1.0,1.0,BAL,Touchdown,-35.0,"1,14",14.0
6,2.0,18.0,1.0,1.0,BAL,Touchdown,-35.0,"2,18",18.0
1,1.0,10.0,0.0,1.0,CLE,Punt,-30.0,"1,10",80.0
2,2.0,10.0,0.0,1.0,CLE,Punt,-30.0,"2,10",80.0
3,3.0,5.0,0.0,1.0,CLE,Punt,-30.0,"3,5",75.0
4,4.0,5.0,0.0,1.0,CLE,Punt,-30.0,"4,5",75.0
0,1.0,10.0,1.0,1.0,BAL,Field Goal,-9.0,"1,10",59.0
1,2.0,2.0,1.0,1.0,BAL,Field Goal,-9.0,"2,2",51.0
2,1.0,10.0,1.0,1.0,BAL,Field Goal,-9.0,"1,10",45.0
3,1.0,10.0,0.0,1.0,BAL,Field Goal,-9.0,"1,10",30.0
4,2.0,10.0,0.0,1.0,BAL,Field Goal,-9.0,"2,10",30.0
5,3.0,7.0,0.0,1.0,BAL,Field Goal,-9.0,"3,7",27.0
6,4.0,7.0,0.0,1.0,BAL,Field Goal,-9.0,"4,7",27.0
1,1.0,10.0,0.0,1.0,CLE,Punt,-33.0,"1,10",83.0
2,2.0,7.0,0.0,1.0,CLE,Punt,-33.0,"2,7",80.0
3,3.0,7.0,0.0,1.0,CLE,Punt,-33.0,"3,7",80.0
4,4.0,13.0,0.0,1.0,CLE,Punt,-33.0,"4,13",86.0
0,1.0,10.0,0.0,1.0,BAL,Punt,-6.0,"1,10",56.0
1,2.0,6.0,0.0,1.0,BAL,Punt,-6.0,"2,6",52.0
2,3.0,6.0,0.0,1.0,BAL,Punt,-6.0,"3,6",52.0
3,4.0,10.0,0.0,1.0,BAL,Punt,-6.0,"4,10",56.0
0,1.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"1,10",94.0
1,2.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"2,10",94.0
2,3.0,4.0,1.0,1.0,CLE,Touchdown,-44.0,"3,4",88.0
3,1.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"1,10",82.0
4,2.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"2,10",82.0
5,1.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"1,10",39.0
6,2.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"2,10",39.0
7,1.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"1,10",27.0
8,2.0,3.0,1.0,1.0,CLE,Touchdown,-44.0,"2,3",20.0
9,1.0,10.0,1.0,1.0,CLE,Touchdown,-44.0,"1,10",15.0
10,1.0,1.0,1.0,1.0,CLE,Touchdown,-44.0,"1,1",1.0
1,1.0,10.0,1.0,1.0,BAL,Punt,-31.0,"1,10",81.0
2,1.0,10.0,1.0,1.0,BAL,Punt,-31.0,"1,10",70.0
4,2.0,4.0,1.0,1.0,BAL,Punt,-31.0,"2,4",64.0
5,1.0,10.0,1.0,1.0,BAL,Punt,-31.0,"1,10",57.0
6,1.0,15.0,0.0,1.0,BAL,Punt,-31.0,"1,15",62.0
7,2.0,15.0,0.0,1.0,BAL,Punt,-31.0,"2,15",62.0
8,3.0,15.0,0.0,1.0,BAL,Punt,-31.0,"3,15",62.0
10,4.0,7.0,0.0,1.0,BAL,Punt,-31.0,"4,7",54.0
0,1.0,10.0,0.0,1.0,CLE,Punt,-30.0,"1,10",80.0
2,2.0,12.0,0.0,1.0,CLE,Punt,-30.0,"2,12",82.0
4,3.0,7.0,0.0,1.0,CLE,Punt,-30.0,"3,7",77.0
5,4.0,7.0,0.0,1.0,CLE,Punt,-30.0,"4,7",77.0
0,1.0,10.0,0.0,1.0,BAL,Downs,-5.0,"1,10",55.0
1,2.0,19.0,0.0,1.0,BAL,Downs,-5.0,"2,19",64.0
3,3.0,19.0,0.0,1.0,BAL,Downs,-5.0,"3,19",64.0
4,4.0,19.0,0.0,1.0,BAL,Downs,-5.0,"4,19",64.0
1,1.0,10.0,1.0,1.0,BAL,Touchdown,-39.0,"1,10",89.0
2,2.0,10.0,1.0,1.0,BAL,Touchdown,-39.0,"2,10",89.0
3,3.0,2.0,1.0,1.0,BAL,Touchdown,-39.0,"3,2",81.0
4,1.0,10.0,1.0,1.0,BAL,Touchdown,-39.0,"1,10",73.0
5,1.0,5.0,1.0,1.0,BAL,Touchdown,-39.0,"1,5",68.0
6,2.0,5.0,1.0,1.0,BAL,Touchdown,-39.0,"2,5",68.0
7,1.0,10.0,1.0,1.0,BAL,Touchdown,-39.0,"1,10",50.0
8,2.0,7.0,1.0,1.0,BAL,Touchdown,-39.0,"2,7",47.0
9,3.0,7.0,1.0,1.0,BAL,Touchdown,-39.0,"3,7",47.0
10,1.0,10.0,1.0,1.0,BAL,Touchdown,-39.0,"1,10",26.0
11,2.0,7.0,1.0,1.0,BAL,Touchdown,-39.0,"2,7",23.0
12,1.0,2.0,1.0,1.0,BAL,Touchdown,-39.0,"1,2",2.0
13,2.0,2.0,1.0,1.0,BAL,Touchdown,-39.0,"2,2",2.0
